nama,re,alpha,cl,cd,cm,img,dibuat,diubah,cpx,mach
naca1412,500000,0,0.119,0.00727,-0.0255,airfoil/naca1412_sdf_500000_0.0_0.jpg,2021-11-19 09:55:15.331828 +00:00,2021-11-19 09:55:15.331828 +00:00,"[{""x"": 1.0, ""cpv"": 0.205}, {""x"": 0.9714, ""cpv"": 0.123}, {""x"": 0.9243, ""cpv"": 0.036}, {""x"": 0.8725, ""cpv"": -0.027}, {""x"": 0.8206, ""cpv"": -0.074}, {""x"": 0.7681, ""cpv"": -0.111}, {""x"": 0.7154, ""cpv"": -0.144}, {""x"": 0.6628, ""cpv"": -0.2}, {""x"": 0.584, ""cpv"": -0.266}, {""x"": 0.5315, ""cpv"": -0.293}, {""x"": 0.4791, ""cpv"": -0.324}, {""x"": 0.4269, ""cpv"": -0.358}, {""x"": 0.375, ""cpv"": -0.393}, {""x"": 0.3237, ""cpv"": -0.425}, {""x"": 0.2729, ""cpv"": -0.45}, {""x"": 0.2226, ""cpv"": -0.47}, {""x"": 0.1495, ""cpv"": -0.479}, {""x"": 0.1037, ""cpv"": -0.467}, {""x"": 0.0645, ""cpv"": -0.421}, {""x"": 0.0371, ""cpv"": -0.306}, {""x"": 0.0202, ""cpv"": -0.188}, {""x"": 0.0099, ""cpv"": 0.1}, {""x"": 0.0039, ""cpv"": 0.502}, {""x"": 0.0002, ""cpv"": 0.97}, {""x"": 0.0, ""cpv"": 0.996}, {""x"": 0.0029, ""cpv"": 0.572}, {""x"": 0.0079, ""cpv"": 0.177}, {""x"": 0.0166, ""cpv"": -0.19}, {""x"": 0.031, ""cpv"": -0.277}, {""x"": 0.0544, ""cpv"": -0.362}, {""x"": 0.0903, ""cpv"": -0.366}, {""x"": 0.1356, ""cpv"": -0.35}, {""x"": 0.2098, ""cpv"": -0.305}, {""x"": 0.261, ""cpv"": -0.272}, {""x"": 0.313, ""cpv"": -0.241}, {""x"": 0.3655, ""cpv"": -0.214}, {""x"": 0.4183, ""cpv"": -0.188}, {""x"": 0.4711, ""cpv"": -0.165}, {""x"": 0.5241, ""cpv"": -0.143}, {""x"": 0.5773, ""cpv"": -0.122}, {""x"": 0.6572, ""cpv"": -0.078}, {""x"": 0.7105, ""cpv"": -0.033}, {""x"": 0.7641, ""cpv"": -0.012}, {""x"": 0.8175, ""cpv"": 0.012}, {""x"": 0.8703, ""cpv"": 0.041}, {""x"": 0.9231, ""cpv"": 0.082}, {""x"": 0.9711, ""cpv"": 0.142}, {""x"": 1.0, ""cpv"": 0.205}]",0
naca1412,500000,1,0.2238,0.00722,-0.0236,airfoil/naca1412_sdf_500000_0.0_1.jpg,2021-11-19 09:55:15.331828 +00:00,2021-11-19 09:55:15.331828 +00:00,"[{""x"": 1.0, ""cpv"": 0.204}, {""x"": 0.9714, ""cpv"": 0.125}, {""x"": 0.9243, ""cpv"": 0.035}, {""x"": 0.8725, ""cpv"": -0.034}, {""x"": 0.8206, ""cpv"": -0.086}, {""x"": 0.7681, ""cpv"": -0.13}, {""x"": 0.7154, ""cpv"": -0.169}, {""x"": 0.6628, ""cpv"": -0.202}, {""x"": 0.584, ""cpv"": -0.278}, {""x"": 0.5315, ""cpv"": -0.339}, {""x"": 0.4791, ""cpv"": -0.369}, {""x"": 0.4269, ""cpv"": -0.406}, {""x"": 0.375, ""cpv"": -0.446}, {""x"": 0.3237, ""cpv"": -0.486}, {""x"": 0.2729, ""cpv"": -0.521}, {""x"": 0.2226, ""cpv"": -0.553}, {""x"": 0.1495, ""cpv"": -0.587}, {""x"": 0.1037, ""cpv"": -0.599}, {""x"": 0.0645, ""cpv"": -0.589}, {""x"": 0.0371, ""cpv"": -0.515}, {""x"": 0.0202, ""cpv"": -0.451}, {""x"": 0.0099, ""cpv"": -0.195}, {""x"": 0.0039, ""cpv"": 0.226}, {""x"": 0.0002, ""cpv"": 0.844}, {""x"": 0.0, ""cpv"": 0.972}, {""x"": 0.0029, ""cpv"": 0.784}, {""x"": 0.0079, ""cpv"": 0.437}, {""x"": 0.0166, ""cpv"": 0.071}, {""x"": 0.031, ""cpv"": -0.068}, {""x"": 0.0544, ""cpv"": -0.194}, {""x"": 0.0903, ""cpv"": -0.237}, {""x"": 0.1356, ""cpv"": -0.248}, {""x"": 0.2098, ""cpv"": -0.229}, {""x"": 0.261, ""cpv"": -0.208}, {""x"": 0.313, ""cpv"": -0.186}, {""x"": 0.3655, ""cpv"": -0.165}, {""x"": 0.4183, ""cpv"": -0.146}, {""x"": 0.4711, ""cpv"": -0.127}, {""x"": 0.5241, ""cpv"": -0.108}, {""x"": 0.5773, ""cpv"": -0.088}, {""x"": 0.6572, ""cpv"": -0.06}, {""x"": 0.7105, ""cpv"": -0.044}, {""x"": 0.7641, ""cpv"": -0.031}, {""x"": 0.8175, ""cpv"": 0.024}, {""x"": 0.8703, ""cpv"": 0.056}, {""x"": 0.9231, ""cpv"": 0.09}, {""x"": 0.9711, ""cpv"": 0.143}, {""x"": 1.0, ""cpv"": 0.204}]",0
naca1412,500000,2,0.3279,0.00745,-0.0212,airfoil/naca1412_sdf_500000_0.0_2.jpg,2021-11-19 09:55:15.331828 +00:00,2021-11-19 09:55:15.331828 +00:00,"[{""x"": 1.0, ""cpv"": 0.114}, {""x"": 0.9714, ""cpv"": 0.089}, {""x"": 0.9243, ""cpv"": 0.034}, {""x"": 0.8725, ""cpv"": -0.038}, {""x"": 0.8206, ""cpv"": -0.116}, {""x"": 0.7681, ""cpv"": -0.196}, {""x"": 0.7154, ""cpv"": -0.275}, {""x"": 0.6628, ""cpv"": -0.355}, {""x"": 0.584, ""cpv"": -0.478}, {""x"": 0.5315, ""cpv"": -0.564}, {""x"": 0.4791, ""cpv"": -0.658}, {""x"": 0.4269, ""cpv"": -0.762}, {""x"": 0.375, ""cpv"": -0.877}, {""x"": 0.3237, ""cpv"": -1.005}, {""x"": 0.2729, ""cpv"": -1.143}, {""x"": 0.2226, ""cpv"": -1.306}, {""x"": 0.1495, ""cpv"": -1.619}, {""x"": 0.1037, ""cpv"": -1.926}, {""x"": 0.0645, ""cpv"": -2.348}, {""x"": 0.0371, ""cpv"": -3.024}, {""x"": 0.0202, ""cpv"": -3.918}, {""x"": 0.0099, ""cpv"": -4.437}, {""x"": 0.0039, ""cpv"": -4.739}, {""x"": 0.0002, ""cpv"": -4.427}, {""x"": 0.0, ""cpv"": -3.688}, {""x"": 0.0029, ""cpv"": -0.469}, {""x"": 0.0079, ""cpv"": 0.584}, {""x"": 0.0166, ""cpv"": 0.968}, {""x"": 0.031, ""cpv"": 0.971}, {""x"": 0.0544, ""cpv"": 0.822}, {""x"": 0.0903, ""cpv"": 0.646}, {""x"": 0.1356, ""cpv"": 0.502}, {""x"": 0.2098, ""cpv"": 0.368}, {""x"": 0.261, ""cpv"": 0.312}, {""x"": 0.313, ""cpv"": 0.27}, {""x"": 0.3655, ""cpv"": 0.238}, {""x"": 0.4183, ""cpv"": 0.212}, {""x"": 0.4711, ""cpv"": 0.191}, {""x"": 0.5241, ""cpv"": 0.175}, {""x"": 0.5773, ""cpv"": 0.161}, {""x"": 0.6572, ""cpv"": 0.146}, {""x"": 0.7105, ""cpv"": 0.137}, {""x"": 0.7641, ""cpv"": 0.129}, {""x"": 0.8175, ""cpv"": 0.122}, {""x"": 0.8703, ""cpv"": 0.117}, {""x"": 0.9231, ""cpv"": 0.114}, {""x"": 0.9711, ""cpv"": 0.115}, {""x"": 1.0, ""cpv"": 0.114}]",0
naca1412,500000,3,0.44,0.00807,-0.0207,airfoil/naca1412_sdf_500000_0.0_3.jpg,2021-11-19 09:55:15.331828 +00:00,2021-11-19 09:55:15.331828 +00:00,"[{""x"": 1.0, ""cpv"": 0.203}, {""x"": 0.9714, ""cpv"": 0.127}, {""x"": 0.9243, ""cpv"": 0.034}, {""x"": 0.8725, ""cpv"": -0.038}, {""x"": 0.8206, ""cpv"": -0.096}, {""x"": 0.7681, ""cpv"": -0.145}, {""x"": 0.7154, ""cpv"": -0.19}, {""x"": 0.6628, ""cpv"": -0.231}, {""x"": 0.584, ""cpv"": -0.287}, {""x"": 0.5315, ""cpv"": -0.328}, {""x"": 0.4791, ""cpv"": -0.429}, {""x"": 0.4269, ""cpv"": -0.46}, {""x"": 0.375, ""cpv"": -0.502}, {""x"": 0.3237, ""cpv"": -0.548}, {""x"": 0.2729, ""cpv"": -0.592}, {""x"": 0.2226, ""cpv"": -0.636}, {""x"": 0.1495, ""cpv"": -0.697}, {""x"": 0.1037, ""cpv"": -0.736}, {""x"": 0.0645, ""cpv"": -0.765}, {""x"": 0.0371, ""cpv"": -0.739}, {""x"": 0.0202, ""cpv"": -0.739}, {""x"": 0.0099, ""cpv"": -0.53}, {""x"": 0.0039, ""cpv"": -0.109}, {""x"": 0.0002, ""cpv"": 0.621}, {""x"": 0.0, ""cpv"": 0.845}, {""x"": 0.0029, ""cpv"": 0.924}, {""x"": 0.0079, ""cpv"": 0.647}, {""x"": 0.0166, ""cpv"": 0.3}, {""x"": 0.031, ""cpv"": 0.123}, {""x"": 0.0544, ""cpv"": -0.037}, {""x"": 0.0903, ""cpv"": -0.113}, {""x"": 0.1356, ""cpv"": -0.149}, {""x"": 0.2098, ""cpv"": -0.154}, {""x"": 0.261, ""cpv"": -0.145}, {""x"": 0.313, ""cpv"": -0.131}, {""x"": 0.3655, ""cpv"": -0.118}, {""x"": 0.4183, ""cpv"": -0.104}, {""x"": 0.4711, ""cpv"": -0.09}, {""x"": 0.5241, ""cpv"": -0.075}, {""x"": 0.5773, ""cpv"": -0.059}, {""x"": 0.6572, ""cpv"": -0.034}, {""x"": 0.7105, ""cpv"": -0.018}, {""x"": 0.7641, ""cpv"": -0.002}, {""x"": 0.8175, ""cpv"": 0.013}, {""x"": 0.8703, ""cpv"": 0.025}, {""x"": 0.9231, ""cpv"": 0.088}, {""x"": 0.9711, ""cpv"": 0.148}, {""x"": 1.0, ""cpv"": 0.203}]",0
naca1412,500000,4,0.5692,0.00921,-0.0248,airfoil/naca1412_sdf_500000_0.0_4.jpg,2021-11-19 09:55:15.331828 +00:00,2021-11-19 09:55:15.331828 +00:00,"[{""x"": 1.0, ""cpv"": 0.194}, {""x"": 0.9714, ""cpv"": 0.124}, {""x"": 0.9243, ""cpv"": 0.03}, {""x"": 0.8725, ""cpv"": -0.046}, {""x"": 0.8206, ""cpv"": -0.108}, {""x"": 0.7681, ""cpv"": -0.162}, {""x"": 0.7154, ""cpv"": -0.211}, {""x"": 0.6628, ""cpv"": -0.258}, {""x"": 0.584, ""cpv"": -0.326}, {""x"": 0.5315, ""cpv"": -0.37}, {""x"": 0.4791, ""cpv"": -0.413}, {""x"": 0.4269, ""cpv"": -0.481}, {""x"": 0.375, ""cpv"": -0.574}, {""x"": 0.3237, ""cpv"": -0.619}, {""x"": 0.2729, ""cpv"": -0.67}, {""x"": 0.2226, ""cpv"": -0.726}, {""x"": 0.1495, ""cpv"": -0.815}, {""x"": 0.1037, ""cpv"": -0.884}, {""x"": 0.0645, ""cpv"": -0.956}, {""x"": 0.0371, ""cpv"": -0.986}, {""x"": 0.0202, ""cpv"": -1.064}, {""x"": 0.0099, ""cpv"": -0.919}, {""x"": 0.0039, ""cpv"": -0.52}, {""x"": 0.0002, ""cpv"": 0.29}, {""x"": 0.0, ""cpv"": 0.603}, {""x"": 0.0029, ""cpv"": 0.994}, {""x"": 0.0079, ""cpv"": 0.814}, {""x"": 0.0166, ""cpv"": 0.505}, {""x"": 0.031, ""cpv"": 0.301}, {""x"": 0.0544, ""cpv"": 0.115}, {""x"": 0.0903, ""cpv"": 0.009}, {""x"": 0.1356, ""cpv"": -0.05}, {""x"": 0.2098, ""cpv"": -0.078}, {""x"": 0.261, ""cpv"": -0.079}, {""x"": 0.313, ""cpv"": -0.074}, {""x"": 0.3655, ""cpv"": -0.068}, {""x"": 0.4183, ""cpv"": -0.06}, {""x"": 0.4711, ""cpv"": -0.051}, {""x"": 0.5241, ""cpv"": -0.04}, {""x"": 0.5773, ""cpv"": -0.028}, {""x"": 0.6572, ""cpv"": -0.008}, {""x"": 0.7105, ""cpv"": 0.006}, {""x"": 0.7641, ""cpv"": 0.021}, {""x"": 0.8175, ""cpv"": 0.037}, {""x"": 0.8703, ""cpv"": 0.053}, {""x"": 0.9231, ""cpv"": 0.07}, {""x"": 0.9711, ""cpv"": 0.122}, {""x"": 1.0, ""cpv"": 0.194}]",0
naca1412,500000,5,0.7009,0.01072,-0.0302,airfoil/naca1412_sdf_500000_0.0_5.jpg,2021-11-19 09:55:15.331828 +00:00,2021-11-19 09:55:15.331828 +00:00,"[{""x"": 1.0, ""cpv"": 0.171}, {""x"": 0.9714, ""cpv"": 0.107}, {""x"": 0.9243, ""cpv"": 0.017}, {""x"": 0.8725, ""cpv"": -0.061}, {""x"": 0.8206, ""cpv"": -0.125}, {""x"": 0.7681, ""cpv"": -0.183}, {""x"": 0.7154, ""cpv"": -0.237}, {""x"": 0.6628, ""cpv"": -0.289}, {""x"": 0.584, ""cpv"": -0.366}, {""x"": 0.5315, ""cpv"": -0.419}, {""x"": 0.4791, ""cpv"": -0.474}, {""x"": 0.4269, ""cpv"": -0.533}, {""x"": 0.375, ""cpv"": -0.594}, {""x"": 0.3237, ""cpv"": -0.658}, {""x"": 0.2729, ""cpv"": -0.777}, {""x"": 0.2226, ""cpv"": -0.834}, {""x"": 0.1495, ""cpv"": -0.949}, {""x"": 0.1037, ""cpv"": -1.05}, {""x"": 0.0645, ""cpv"": -1.172}, {""x"": 0.0371, ""cpv"": -1.27}, {""x"": 0.0202, ""cpv"": -1.441}, {""x"": 0.0099, ""cpv"": -1.382}, {""x"": 0.0039, ""cpv"": -1.029}, {""x"": 0.0002, ""cpv"": -0.181}, {""x"": 0.0, ""cpv"": 0.225}, {""x"": 0.0029, ""cpv"": 0.983}, {""x"": 0.0079, ""cpv"": 0.934}, {""x"": 0.0166, ""cpv"": 0.684}, {""x"": 0.031, ""cpv"": 0.469}, {""x"": 0.0544, ""cpv"": 0.266}, {""x"": 0.0903, ""cpv"": 0.134}, {""x"": 0.1356, ""cpv"": 0.053}, {""x"": 0.2098, ""cpv"": 0.003}, {""x"": 0.261, ""cpv"": -0.009}, {""x"": 0.313, ""cpv"": -0.013}, {""x"": 0.3655, ""cpv"": -0.013}, {""x"": 0.4183, ""cpv"": -0.011}, {""x"": 0.4711, ""cpv"": -0.007}, {""x"": 0.5241, ""cpv"": 0.0}, {""x"": 0.5773, ""cpv"": 0.008}, {""x"": 0.6572, ""cpv"": 0.023}, {""x"": 0.7105, ""cpv"": 0.035}, {""x"": 0.7641, ""cpv"": 0.048}, {""x"": 0.8175, ""cpv"": 0.063}, {""x"": 0.8703, ""cpv"": 0.081}, {""x"": 0.9231, ""cpv"": 0.099}, {""x"": 0.9711, ""cpv"": 0.113}, {""x"": 1.0, ""cpv"": 0.171}]",0
naca1412,500000,6,0.7884,0.01198,-0.0258,airfoil/naca1412_sdf_500000_0.0_6.jpg,2021-11-19 09:55:15.331828 +00:00,2021-11-19 09:55:15.331828 +00:00,"[{""x"": 1.0, ""cpv"": 0.145}, {""x"": 0.9714, ""cpv"": 0.088}, {""x"": 0.9243, ""cpv"": 0.003}, {""x"": 0.8725, ""cpv"": -0.076}, {""x"": 0.8206, ""cpv"": -0.143}, {""x"": 0.7681, ""cpv"": -0.204}, {""x"": 0.7154, ""cpv"": -0.262}, {""x"": 0.6628, ""cpv"": -0.318}, {""x"": 0.584, ""cpv"": -0.403}, {""x"": 0.5315, ""cpv"": -0.462}, {""x"": 0.4791, ""cpv"": -0.525}, {""x"": 0.4269, ""cpv"": -0.594}, {""x"": 0.375, ""cpv"": -0.668}, {""x"": 0.3237, ""cpv"": -0.746}, {""x"": 0.2729, ""cpv"": -0.823}, {""x"": 0.2226, ""cpv"": -0.903}, {""x"": 0.1495, ""cpv"": -1.109}, {""x"": 0.1037, ""cpv"": -1.232}, {""x"": 0.0645, ""cpv"": -1.403}, {""x"": 0.0371, ""cpv"": -1.577}, {""x"": 0.0202, ""cpv"": -1.85}, {""x"": 0.0099, ""cpv"": -1.897}, {""x"": 0.0039, ""cpv"": -1.615}, {""x"": 0.0002, ""cpv"": -0.772}, {""x"": 0.0, ""cpv"": -0.285}, {""x"": 0.0029, ""cpv"": 0.884}, {""x"": 0.0079, ""cpv"": 0.993}, {""x"": 0.0166, ""cpv"": 0.826}, {""x"": 0.031, ""cpv"": 0.617}, {""x"": 0.0544, ""cpv"": 0.404}, {""x"": 0.0903, ""cpv"": 0.252}, {""x"": 0.1356, ""cpv"": 0.153}, {""x"": 0.2098, ""cpv"": 0.082}, {""x"": 0.261, ""cpv"": 0.06}, {""x"": 0.313, ""cpv"": 0.049}, {""x"": 0.3655, ""cpv"": 0.042}, {""x"": 0.4183, ""cpv"": 0.038}, {""x"": 0.4711, ""cpv"": 0.038}, {""x"": 0.5241, ""cpv"": 0.04}, {""x"": 0.5773, ""cpv"": 0.045}, {""x"": 0.6572, ""cpv"": 0.055}, {""x"": 0.7105, ""cpv"": 0.064}, {""x"": 0.7641, ""cpv"": 0.075}, {""x"": 0.8175, ""cpv"": 0.088}, {""x"": 0.8703, ""cpv"": 0.106}, {""x"": 0.9231, ""cpv"": 0.127}, {""x"": 0.9711, ""cpv"": 0.14}, {""x"": 1.0, ""cpv"": 0.145}]",0
naca1412,500000,7,0.877,0.01339,-0.0217,airfoil/naca1412_sdf_500000_0.0_7.jpg,2021-11-19 09:55:15.331828 +00:00,2021-11-19 09:55:15.331828 +00:00,"[{""x"": 1.0, ""cpv"": 0.15}, {""x"": 0.9714, ""cpv"": 0.098}, {""x"": 0.9243, ""cpv"": 0.015}, {""x"": 0.8725, ""cpv"": -0.067}, {""x"": 0.8206, ""cpv"": -0.139}, {""x"": 0.7681, ""cpv"": -0.204}, {""x"": 0.7154, ""cpv"": -0.267}, {""x"": 0.6628, ""cpv"": -0.328}, {""x"": 0.584, ""cpv"": -0.421}, {""x"": 0.5315, ""cpv"": -0.485}, {""x"": 0.4791, ""cpv"": -0.554}, {""x"": 0.4269, ""cpv"": -0.63}, {""x"": 0.375, ""cpv"": -0.712}, {""x"": 0.3237, ""cpv"": -0.801}, {""x"": 0.2729, ""cpv"": -0.891}, {""x"": 0.2226, ""cpv"": -0.991}, {""x"": 0.1495, ""cpv"": -1.164}, {""x"": 0.1037, ""cpv"": -1.351}, {""x"": 0.0645, ""cpv"": -1.609}, {""x"": 0.0371, ""cpv"": -1.851}, {""x"": 0.0202, ""cpv"": -2.203}, {""x"": 0.0099, ""cpv"": -2.352}, {""x"": 0.0039, ""cpv"": -2.148}, {""x"": 0.0002, ""cpv"": -1.347}, {""x"": 0.0, ""cpv"": -0.796}, {""x"": 0.0029, ""cpv"": 0.734}, {""x"": 0.0079, ""cpv"": 0.996}, {""x"": 0.0166, ""cpv"": 0.91}, {""x"": 0.031, ""cpv"": 0.719}, {""x"": 0.0544, ""cpv"": 0.506}, {""x"": 0.0903, ""cpv"": 0.341}, {""x"": 0.1356, ""cpv"": 0.229}, {""x"": 0.2098, ""cpv"": 0.142}, {""x"": 0.261, ""cpv"": 0.112}, {""x"": 0.313, ""cpv"": 0.094}, {""x"": 0.3655, ""cpv"": 0.081}, {""x"": 0.4183, ""cpv"": 0.073}, {""x"": 0.4711, ""cpv"": 0.068}, {""x"": 0.5241, ""cpv"": 0.066}, {""x"": 0.5773, ""cpv"": 0.067}, {""x"": 0.6572, ""cpv"": 0.071}, {""x"": 0.7105, ""cpv"": 0.076}, {""x"": 0.7641, ""cpv"": 0.083}, {""x"": 0.8175, ""cpv"": 0.091}, {""x"": 0.8703, ""cpv"": 0.104}, {""x"": 0.9231, ""cpv"": 0.123}, {""x"": 0.9711, ""cpv"": 0.142}, {""x"": 1.0, ""cpv"": 0.15}]",0
naca2408,500000,0,0.2352,0.00601,-0.0522,airfoil/naca2408_sdf_500000_0.0_0.jpg,2021-11-26 01:33:01.354996 +00:00,2021-11-26 01:33:01.358995 +00:00,"[{""x"": 1.0, ""cpv"": 0.144}, {""x"": 0.9754, ""cpv"": 0.073}, {""x"": 0.933, ""cpv"": -0.001}, {""x"": 0.8869, ""cpv"": -0.053}, {""x"": 0.8415, ""cpv"": -0.09}, {""x"": 0.7952, ""cpv"": -0.127}, {""x"": 0.748, ""cpv"": -0.196}, {""x"": 0.7009, ""cpv"": -0.221}, {""x"": 0.6306, ""cpv"": -0.25}, {""x"": 0.5837, ""cpv"": -0.271}, {""x"": 0.5366, ""cpv"": -0.293}, {""x"": 0.4896, ""cpv"": -0.318}, {""x"": 0.4426, ""cpv"": -0.344}, {""x"": 0.3958, ""cpv"": -0.371}, {""x"": 0.3492, ""cpv"": -0.395}, {""x"": 0.3027, ""cpv"": -0.413}, {""x"": 0.2334, ""cpv"": -0.424}, {""x"": 0.1874, ""cpv"": -0.421}, {""x"": 0.1419, ""cpv"": -0.409}, {""x"": 0.0977, ""cpv"": -0.373}, {""x"": 0.0552, ""cpv"": -0.353}, {""x"": 0.0206, ""cpv"": -0.148}, {""x"": 0.0058, ""cpv"": 0.223}, {""x"": 0.0002, ""cpv"": 0.941}, {""x"": 0.0, ""cpv"": 0.978}, {""x"": 0.0041, ""cpv"": 0.181}, {""x"": 0.0135, ""cpv"": -0.228}, {""x"": 0.0413, ""cpv"": -0.22}, {""x"": 0.0834, ""cpv"": -0.197}, {""x"": 0.1292, ""cpv"": -0.155}, {""x"": 0.1758, ""cpv"": -0.119}, {""x"": 0.2228, ""cpv"": -0.089}, {""x"": 0.2938, ""cpv"": -0.054}, {""x"": 0.3414, ""cpv"": -0.037}, {""x"": 0.389, ""cpv"": -0.025}, {""x"": 0.4365, ""cpv"": -0.016}, {""x"": 0.484, ""cpv"": -0.008}, {""x"": 0.5314, ""cpv"": 0.001}, {""x"": 0.579, ""cpv"": 0.01}, {""x"": 0.6265, ""cpv"": 0.019}, {""x"": 0.6978, ""cpv"": 0.029}, {""x"": 0.7452, ""cpv"": 0.035}, {""x"": 0.7925, ""cpv"": 0.062}, {""x"": 0.8395, ""cpv"": 0.076}, {""x"": 0.8857, ""cpv"": 0.084}, {""x"": 0.9321, ""cpv"": 0.096}, {""x"": 0.9751, ""cpv"": 0.12}, {""x"": 1.0, ""cpv"": 0.144}]",0
naca1412,500000,8,0.9683,0.01491,-0.0183,airfoil/naca1412_sdf_500000_0.0_8.jpg,2021-11-19 09:55:15.331828 +00:00,2021-11-19 09:55:15.331828 +00:00,"[{""x"": 1.0, ""cpv"": 0.149}, {""x"": 0.9714, ""cpv"": 0.103}, {""x"": 0.9243, ""cpv"": 0.024}, {""x"": 0.8725, ""cpv"": -0.059}, {""x"": 0.8206, ""cpv"": -0.134}, {""x"": 0.7681, ""cpv"": -0.204}, {""x"": 0.7154, ""cpv"": -0.271}, {""x"": 0.6628, ""cpv"": -0.337}, {""x"": 0.584, ""cpv"": -0.437}, {""x"": 0.5315, ""cpv"": -0.507}, {""x"": 0.4791, ""cpv"": -0.582}, {""x"": 0.4269, ""cpv"": -0.665}, {""x"": 0.375, ""cpv"": -0.755}, {""x"": 0.3237, ""cpv"": -0.854}, {""x"": 0.2729, ""cpv"": -0.956}, {""x"": 0.2226, ""cpv"": -1.072}, {""x"": 0.1495, ""cpv"": -1.283}, {""x"": 0.1037, ""cpv"": -1.481}, {""x"": 0.0645, ""cpv"": -1.751}, {""x"": 0.0371, ""cpv"": -2.181}, {""x"": 0.0202, ""cpv"": -2.572}, {""x"": 0.0099, ""cpv"": -2.836}, {""x"": 0.0039, ""cpv"": -2.73}, {""x"": 0.0002, ""cpv"": -2.003}, {""x"": 0.0, ""cpv"": -1.396}, {""x"": 0.0029, ""cpv"": 0.524}, {""x"": 0.0079, ""cpv"": 0.956}, {""x"": 0.0166, ""cpv"": 0.968}, {""x"": 0.031, ""cpv"": 0.807}, {""x"": 0.0544, ""cpv"": 0.6}, {""x"": 0.0903, ""cpv"": 0.425}, {""x"": 0.1356, ""cpv"": 0.302}, {""x"": 0.2098, ""cpv"": 0.201}, {""x"": 0.261, ""cpv"": 0.163}, {""x"": 0.313, ""cpv"": 0.139}, {""x"": 0.3655, ""cpv"": 0.121}, {""x"": 0.4183, ""cpv"": 0.108}, {""x"": 0.4711, ""cpv"": 0.098}, {""x"": 0.5241, ""cpv"": 0.093}, {""x"": 0.5773, ""cpv"": 0.09}, {""x"": 0.6572, ""cpv"": 0.089}, {""x"": 0.7105, ""cpv"": 0.09}, {""x"": 0.7641, ""cpv"": 0.093}, {""x"": 0.8175, ""cpv"": 0.097}, {""x"": 0.8703, ""cpv"": 0.105}, {""x"": 0.9231, ""cpv"": 0.118}, {""x"": 0.9711, ""cpv"": 0.137}, {""x"": 1.0, ""cpv"": 0.149}]",0
naca1412,500000,9,1.0584,0.01658,-0.015,airfoil/naca1412_sdf_500000_0.0_9.jpg,2021-11-19 09:55:15.331828 +00:00,2021-11-19 09:55:15.331828 +00:00,"[{""x"": 1.0, ""cpv"": 0.142}, {""x"": 0.9714, ""cpv"": 0.103}, {""x"": 0.9243, ""cpv"": 0.03}, {""x"": 0.8725, ""cpv"": -0.052}, {""x"": 0.8206, ""cpv"": -0.13}, {""x"": 0.7681, ""cpv"": -0.204}, {""x"": 0.7154, ""cpv"": -0.275}, {""x"": 0.6628, ""cpv"": -0.346}, {""x"": 0.584, ""cpv"": -0.453}, {""x"": 0.5315, ""cpv"": -0.529}, {""x"": 0.4791, ""cpv"": -0.61}, {""x"": 0.4269, ""cpv"": -0.699}, {""x"": 0.375, ""cpv"": -0.798}, {""x"": 0.3237, ""cpv"": -0.906}, {""x"": 0.2729, ""cpv"": -1.021}, {""x"": 0.2226, ""cpv"": -1.152}, {""x"": 0.1495, ""cpv"": -1.398}, {""x"": 0.1037, ""cpv"": -1.632}, {""x"": 0.0645, ""cpv"": -1.934}, {""x"": 0.0371, ""cpv"": -2.615}, {""x"": 0.0202, ""cpv"": -2.97}, {""x"": 0.0099, ""cpv"": -3.349}, {""x"": 0.0039, ""cpv"": -3.364}, {""x"": 0.0002, ""cpv"": -2.744}, {""x"": 0.0, ""cpv"": -2.087}, {""x"": 0.0029, ""cpv"": 0.25}, {""x"": 0.0079, ""cpv"": 0.874}, {""x"": 0.0166, ""cpv"": 0.996}, {""x"": 0.031, ""cpv"": 0.878}, {""x"": 0.0544, ""cpv"": 0.685}, {""x"": 0.0903, ""cpv"": 0.505}, {""x"": 0.1356, ""cpv"": 0.373}, {""x"": 0.2098, ""cpv"": 0.259}, {""x"": 0.261, ""cpv"": 0.215}, {""x"": 0.313, ""cpv"": 0.184}, {""x"": 0.3655, ""cpv"": 0.161}, {""x"": 0.4183, ""cpv"": 0.143}, {""x"": 0.4711, ""cpv"": 0.13}, {""x"": 0.5241, ""cpv"": 0.12}, {""x"": 0.5773, ""cpv"": 0.114}, {""x"": 0.6572, ""cpv"": 0.108}, {""x"": 0.7105, ""cpv"": 0.106}, {""x"": 0.7641, ""cpv"": 0.105}, {""x"": 0.8175, ""cpv"": 0.105}, {""x"": 0.8703, ""cpv"": 0.108}, {""x"": 0.9231, ""cpv"": 0.116}, {""x"": 0.9711, ""cpv"": 0.131}, {""x"": 1.0, ""cpv"": 0.142}]",0
